Fund,Full Fund Name,1 Weeks,2 Weeks,3 Weeks,4 Weeks,5 Weeks,6 Weeks,7 Weeks,8 Weeks,9 Weeks,10 Weeks,11 Weeks,12 Weeks,13 Weeks,14 Weeks,15 Weeks,16 Weeks,17 Weeks,18 Weeks,19 Weeks,20 Weeks,21 Weeks,22 Weeks,23 Weeks,24 Weeks
ACU,İSTANBUL PORTFÖY URARTU SERBEST (DÖVİZ) FON,0.6472965053777762,1.6010142433047916,2.7136092344172944,3.737611730387912,4.68901547960567,5.156535284808396,5.284031743351393,5.680297767635013,6.473711714996277,7.176148447955864,7.683481790173786,9.585076500493168,10.26136142498142,10.132812817790962,11.890907865336729,11.979594546246158,12.759338341699062,13.177261836458381,12.989960731279046,12.17054701513835,14.602700672674427,12.481151843557052,10.601176255955371,12.30473819664681
IIH,İSTANBUL PORTFÖY ÜÇÜNCÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),2.1161755414243544,5.523600747299736,10.53274403007488,12.231004145320073,7.755845537340321,7.647438868097403,7.423318640125006,8.931932293015786,9.292973167229368,10.790277702372537,9.268942453580085,13.95759062431568,14.780600120903314,13.820686272021716,9.393167370148468,6.162615903014737,11.422872759740919,None,14.954701978883337,13.711770080733471,19.13179978300357,24.701933001266777,24.973562528008703,34.636727067417276
ARE,ISTANBUL ASSET MANAGEMENT FOREIGN (EMERGING MARKETS) BONDS FUND,0.24546237641123086,1.0760704979900635,2.4781216149871934,2.2168502382414608,3.8252617284340635,4.508463800365582,5.742107717791615,5.816985049165564,5.948275862068978,6.846120721174552,7.258327623894818,9.088571262661043,11.412062728220082,12.760995018049929,13.336321092140771,15.44464928452288,14.86683612414071,None,13.98568060467375,14.749563699825494,14.505764341193277,12.411098953703073,13.525156255395574,12.288236901427707
TTA,İŞ ASSET MANAGEMENT GOLD FUND,-1.6073781291172478,-1.70774242374387,-1.4641088350745242,-0.5583085249051164,0.5307692307692412,2.9921833826694835,2.7452252146012412,3.2112854026199726,6.020919844444795,7.16302715667233,9.204664741303224,8.434497171215366,7.52396231848287,9.607078458506317,15.302836472716042,19.985769535329425,17.735424115312068,None,18.98418695694232,18.137185665617718,16.43734164880141,15.096572488537351,16.29358145122271,16.602260624208878
IBB,İŞ ASSET MANAGEMENT THIRD VARIABLE FUND,1.2080358214123061,1.0304843942504764,2.4153293099789663,2.5169647475099524,4.050521188444267,5.649881250708626,7.489583516681571,9.229371527873239,10.736330687551183,12.548934431897552,14.687577458226297,16.48842321385556,18.83810161593139,18.41705006241114,18.3052680233501,20.45041917085185,19.570567157378022,None,21.217611238236568,21.634759655025345,21.183279405277137,22.531123166752785,21.147258856259494,20.425665552638524
IPG,İŞ PORTFÖY ATAK FON SEPETİ FONU,1.4154644137639303,1.4234490391342116,2.5708754384927204,2.387424334910207,3.7459217805622878,4.778967745383844,8.034769532163521,9.605357421113897,10.676521819388647,12.67880853207751,13.90521871070001,15.67319182910303,19.108257707663164,19.20556397628869,18.490516551752403,20.946439124126286,20.59505968704521,None,21.08266117391461,20.83137363360355,20.462474478113833,21.856763710662584,21.73493139237793,20.97058204067724
IUV,İŞ PORTFÖY BEŞİNCİ SERBEST (DÖVİZ)  FON,0.6404469504176049,1.100425419636257,1.83951561792113,2.985629868746417,4.248630706867262,4.934692382140514,6.386722089309075,6.633098543578105,6.9659900626853135,7.6738956969737995,8.681310411065658,9.514119055171381,10.850822692043332,11.63407861330899,12.56588274774922,13.707002492701001,14.327507476773532,15.879049386722011,16.327227194809346,16.75814996713755,17.280593758804784,15.742923354016018,16.295096081259036,16.450201353340212
TAU,İŞ ASSET MANAGEMENT BIST BANKS INDEX EQUITY FUND (EQUITY-INTENSIVE FUND),-1.720325314457348,-3.2406939815282345,9.26772549131428,11.677962314738952,3.0522604356530234,2.99747945336392,8.901996570811479,14.269573947126899,19.797908221571507,24.50946767992202,25.105649768749434,23.588117250770456,19.95082115455513,17.980795216250517,10.582241303574111,8.255933304664715,13.510248950091498,None,25.164219404382564,14.541300095316851,27.897188290352958,27.714372472634086,29.872795191974568,31.59782505008108
TTE,İŞ ASSET MANAGEMENT BIST TECHNOLOGY CAPPED INDEX EQUITY FUND (EQUITY-INTENSIVE FUND),5.865434427376139,7.1925649330940615,11.077616379407672,20.346458784406053,13.003234153713375,11.434567613573853,6.581248433036093,3.377005082695118,4.613176163205798,14.221670105418191,19.33773939322525,21.56348077201432,25.389909509677196,22.9033340352856,16.504488105589747,12.522997088397062,19.885559503313623,None,31.42729007633588,31.75239665816605,41.4802153802538,55.29570674441837,49.61492588545322,56.42054720469527
IDH,İŞ PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),4.247800090298533,7.492210220191114,10.817863711199884,14.571961942649727,13.933462017397035,12.94499196468334,7.663191205192055,4.556127533571854,0.38179391357457154,5.300507663361839,2.59219447726098,4.268009501545836,1.5859453342414442,0.9361682180068711,-3.0544231685623373,-6.696790601332374,-1.5385774507493124,None,8.12592869947193,6.769338286375113,15.046445501369185,21.176927158971377,23.57449494876547,33.33310475981495
TIE,İŞ ASSET MANAGEMENT BIST 30 INDEX EQUITY FUND (EQUITY-INTENSIVE FUND),1.434861325013453,2.1687995108653544,7.65413343461197,9.323254139668826,4.109849927630078,3.8761289201727513,2.6599811668504394,3.8042741117302015,5.594556111129512,7.790594498669029,8.218585354679428,10.805395168903075,11.300751289233274,9.962556718094906,3.29095473317677,0.49583217341520186,3.080047841218873,None,4.327271735870661,1.662305229739247,6.55220518418071,10.945464034095853,6.960233228328411,10.038763256573649
CKS,İŞ PORTFÖY BİRİNCİ KATILIM SERBEST (DÖVİZ) FON,0.5037276157622491,0.9692555394504192,1.6643184093634456,2.3158672950164543,3.4645025819952044,4.045728666954095,5.678666346842966,6.232465242916371,6.728929273245073,7.5920749525751825,8.836319614496084,9.415488263296508,11.384339344080718,12.314817612074586,13.103393624778043,14.060100570508945,14.334200960205182,15.804558074629565,16.094924786959865,16.345221988871852,16.897182781629798,15.452099247468013,16.22315804675378,16.06725840511384
IJP,İŞ PORTFÖY BLOCKCHAİN TEKNOLOJİLERİ KARMA FON,3.035219489025948,3.0159332566138333,5.509173101036088,4.507752546051169,6.906049178853505,7.961698384910289,10.947681575992588,11.798102248121669,13.934076631364107,16.04387046013103,18.451831680472512,21.751505253967448,25.914253930438374,23.762102618984482,21.362275517283784,24.61485100089439,25.454028988645984,None,23.37897207116063,24.230919407821236,24.094187923333564,24.597370159158167,25.63863285771651,22.770769173471887
TI7,İŞ ASSET MANAGEMENT SECOND VARIABLE FUND,1.487301053808171,0.37718198995537894,1.2393007990395195,0.7286435738799509,2.0380077636642295,3.3439053283359486,7.082558908472089,9.27881471527413,10.555731966132722,11.845126755790224,14.250085062327056,15.25003897078265,16.87528331550786,16.763762534536053,16.33906671378776,17.92078148542975,18.025643784043893,None,18.79844849391834,19.469599147815078,19.19224983078068,19.42903985257598,19.54745005457152,19.03283721975641
KKH,İŞ PORTFÖY DENGELİ FON SEPETİ FONU,1.2116358608191329,1.624645729292488,2.7470010003991003,2.9902564124254347,3.9706888073344846,4.95243534277623,7.9476765278068235,8.969760932922851,9.957443029390983,11.584189949126232,12.653578946556754,14.242316072704126,16.11913832987133,16.1304912359213,15.94391176475256,18.115542778283285,18.017887752414886,None,18.099931936605653,18.34818835678303,18.209055455766457,18.911010837964447,18.462381729623917,18.371105320810727
IJB,İŞ PORTFÖY DİJİTAL OYUN SEKTÖRÜ KARMA FON,2.859088144808661,0.37419032766759647,2.295648291567013,1.1682721117574575,1.8537437634096117,2.5495969752043814,5.055871261888486,5.313112248248089,5.135187358248882,5.926199264826429,8.532530629571909,13.523467920549725,17.165385767042622,15.478284020473321,11.440492070430123,14.710271754204097,15.403163798130699,None,11.935002974255847,11.583114032781415,11.180485948975633,12.023322270225965,12.54800476039132,10.397180740287775
IPJ,İŞ ASSET MANAGEMENT ELECTRIC VEHICLES MIXED FUND,1.781299859974772,-1.3438866072550355,-0.8525871587058795,-3.711123789260864,-0.1704549596709373,0.779642623257558,4.834811493969501,4.772423731128037,4.318555353799831,5.627954882228316,8.899107362490351,12.451620796400997,13.140243313254684,10.112132604726948,5.677721126252102,9.612435325389136,8.757235280505906,None,5.298023602495481,5.958653938210425,4.26017075990247,4.760808154049999,5.9871630840869585,0.8566745149911589
TGE,İŞ ASSET MANAGEMENT COMMODITIES FOREIGN ETF FUND BASKET FUND,2.3368963017887063,1.3339492983773233,1.495546411514886,1.5559634241116413,4.069200986164888,7.3806963712814655,7.59043531575721,2.3420120808164917,2.715132662703091,1.7292211879285841,3.0373694585412903,1.0073101939791662,1.696374609850394,1.3858051949123864,3.9388734229698565,7.26817042606516,4.305147495881668,None,4.280353838056272,6.674772036474162,6.748007751735879,6.8743202679775575,6.979498702339279,4.223726857744062
IPV,İŞ ASSET MANAGEMENT EUROBOND DEBT INSTRUMENTS (FX) FUND,0.5995071935207464,1.0431541659916115,1.9187521324504921,2.7526781721058424,3.9786019249825237,4.835763201404342,5.974580020870421,6.376761667896084,6.919794575287042,7.807534182417641,8.972054079091853,9.738371600010625,11.225337113999293,12.196259557711892,13.270681698493794,14.582915200395227,15.08689118095001,None,16.869440921146232,17.359351181684783,17.536825667311696,16.004191592810628,16.833710129548752,16.606720222569514
IOG,İŞ PORTFÖY GÜMÜŞ SERBEST FON,1.9420541968464315,0.22394966632253863,1.183486209423845,-3.632401796393077,-2.35247576411065,-0.7240493719551082,0.388826403428167,-4.5724615173772545,1.1396197525210348,1.6604707296966992,6.93168470773008,6.623436760799541,7.734392471712509,8.18468964024614,12.46046892808377,18.728837253804777,11.444292897577268,9.413213335611427,12.849588423922995,10.647803761015883,4.3735149535585425,4.544353372778662,10.886527966842772,9.154961394679244
TI2,İŞ ASSET MANAGEMENT EQUITY FUND (EQUITY-INTENSIVE FUND),1.8546979712123792,3.8081144676378833,10.302763640454833,13.135736446925057,10.270490260002575,11.508623297852958,11.315784323022962,12.913587542153374,13.32555156897717,16.987869602871854,15.73096989254924,18.593047083018188,18.19818579276812,17.503745853109187,11.953975690620068,8.289757824054925,13.531620319993088,None,17.659433899892072,16.11974749676669,22.842322675208308,28.2601792032535,24.46374741696184,31.3572341328621
IHT,İŞ PORTFÖY İHRACATÇI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),2.4936451933460844,6.025145353759522,7.35491101463542,11.003751574750325,7.762599852035561,7.362273972697872,2.1119631534576278,-0.4590466109795299,-2.051823279685711,-0.4969301928139002,-2.133407195639489,-1.0676795729281772,-3.8260624084264756,-5.092150416863171,-10.11734889117999,-13.386473939169393,-9.480719203500563,None,-3.5031811100546575,-5.336907601916603,1.7948725335936735,8.334209359817361,8.106823997153652,13.969232612417093
TI3,İŞ ASSET MANAGEMENT İŞ BANK SUBSIDIARIES INDEX EQUITY FUND (EQUITY-INTENSIVE FUND),0.3101765477190332,1.6216816527047075,8.360231910212343,11.91223219356833,4.291843784118259,6.367860659196453,5.313465271007136,3.7343708495508596,2.0305744560020393,6.358337683801869,4.728756913281587,4.484322215929577,0.7178369804275265,-0.9905214803719993,-3.7848595173997177,-7.039394170891078,-5.99191497795028,None,3.6666812653740757,-0.06461857253863584,6.456466060191141,14.52444846593767,17.37901975564453,23.575179219051787
IHK,İŞ PORTFÖY İŞ'TE KADIN HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),1.8121733276096144,3.734648140485485,10.147283845319901,13.156854001309458,10.740264750227844,12.356895895280234,11.898515271373816,12.723102644066357,13.643988487048306,17.497801667267122,15.936440333682667,18.923067928745645,17.946660359538647,17.643222476811264,12.500077170576807,8.003283489537386,12.138478510728437,None,15.64033982160674,14.165680791568066,21.24048128803291,26.776566534752416,24.58396110560846,31.55068608359336
IAT,İŞ ASSET MANAGEMENT LEASE CERTIFICATES PARTICIPATION FUND,0.5968292618373435,1.1227435382384598,1.8012106278122977,2.3839347044325128,3.0683081595574495,3.8824204657264625,4.528078763544365,5.190546038247591,5.873259052924789,6.336816484116002,6.941181435786346,7.5463689996180205,8.155367432595861,8.737072479938208,9.243371416253513,9.794037783811882,10.406378899668862,None,11.319870546370467,11.79628213424319,12.336520415552163,12.830065456488501,13.36514801282529,13.924107544285599
FBV,İŞ PORTFÖY MODEL SERBEST FON,3.068935890449407,1.9253316458617724,2.3226680376557662,2.5877788304455795,3.9943961790590863,5.253170053340159,6.44879494702084,5.549035971571398,6.106948147316435,8.24529672655211,9.694325448121775,11.94453372476772,14.522219044289791,14.039729790169652,12.16744066368688,15.769821878940741,13.764392321401363,14.494323477082105,12.2864109393494,13.049619640893493,13.429272295001812,14.790660970921277,14.013415412495888,9.80480341396985
ONS,İŞ PORTFÖY ONİKİNCİ SERBEST (DÖVİZ) FON,0.5177413696942708,1.0185928550336536,1.814313150590367,3.08995040066805,4.251907366429287,4.7178533289403894,5.181066548330912,5.4526768164830735,5.689962547617203,6.229609425648143,6.9704827996276535,7.678914399005168,8.540951782985632,9.157369657428802,10.249340269827762,11.057382628257544,11.74914303002539,13.375340287379228,13.854202552864948,14.387477085176833,15.080271616980346,13.36531217002783,13.567450365303294,13.96856694978275
TI6,İŞ ASSET MANAGEMENT MEDIUM-TERM BONDS FUND,0.6181012383967869,1.0547423527057214,1.5942047253441858,1.9168337569040337,1.9356698573824747,2.5082633475524796,5.233186936013011,5.997864204337038,6.654111660787505,7.189053316153268,7.777611234690161,7.938806088440059,8.235077617689388,7.8796811351648595,8.614440616675784,9.416879516328297,9.934921263695806,None,11.219025341775836,11.050487417584655,11.773487672007175,11.272057930852213,11.6203677569825,12.332024446197353
TBV,İŞ ASSET MANAGEMENT PRIVATE SECTOR BONDS FUND,0.7676437108708001,1.5318776791730586,2.7553485537684694,3.5577197253843824,4.351958270709925,5.115550739910633,6.435468720646244,7.165879789358982,7.867761294056705,8.54311791617812,9.192460393940555,9.876887989015332,10.582898722713207,11.294542882960751,11.963163511323648,12.599570713093227,13.233295492701009,None,14.499244157376939,15.104996261742997,15.720973553273348,16.299635432062267,16.865789864519208,17.407306095043886
IKL,İŞ PORTFÖY SAĞLIK ŞİRKETLERİ KARMA FON,0.7678569049841738,-0.3330122599753597,1.9349725500374608,4.185009845299663,6.227903046805959,5.656064795207203,8.277974266649736,9.625164843862347,9.996946407778736,12.230768388002115,13.117210000186347,15.86914412291452,16.812013834924993,15.707345793679984,14.321695608109774,16.44230058786867,16.369189407305647,None,17.35785433516741,18.476658014883146,18.04630793112871,18.15333236734967,19.202898287214854,18.03534130106171
IDF,İŞ PORTFÖY SERBEST (DÖVİZ) FON,0.5973163750474927,1.0020397509262435,1.9519632945968848,3.0498700356334325,4.343098903116801,4.94477205596376,5.924402703792263,6.329326120785622,6.771708228878359,7.447709137820989,8.320383298605215,9.102748170585514,10.386429196662561,11.071318550615278,12.110855062598995,13.069500824871207,13.679340228550027,15.149012515868549,15.60333234167181,16.17228019368193,16.426490720435698,14.95642965898408,15.529141591258055,15.67829530398743
IJZ,İŞ PORTFÖY SİBER GÜVENLİK TEKNOLOJİLERİ DEĞİŞKEN FON,4.2779464383588275,6.504755369641796,12.261673858699892,11.94083342979556,11.335607016252249,11.897378704342621,15.600931654547184,15.89595823765312,19.273802036193302,25.989614594014625,29.64950124083933,33.15955738054557,36.337707695296764,29.735804056714805,27.726208517860833,31.013859372539116,36.89127459051702,None,40.836173769225624,39.502937029344444,42.935447087672316,52.14724086450077,53.47383918704206,57.29043994085282
BIO,İŞ PORTFÖY SÜRDÜRÜLEBİLİRLİK HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),1.6552191715644278,3.6583514870552203,9.752701316845517,12.350457056296898,9.048779789950899,9.995782645165907,9.812784000342027,10.950937471241044,11.59869840984976,15.078538722945842,13.880382807402066,16.705057972188367,17.156495759463983,None,None,None,None,None,None,None,None,None,None,None
IJT,İŞ PORTFÖY TARIM SERBEST FON,3.7069335017899983,5.153041420451398,4.157687607737091,4.7734090116667645,6.217454302168106,7.453671448296155,7.153405531726029,6.020307711079885,4.869599103114462,5.6021778880205115,5.4501467882744326,8.738357151796247,10.591612609452586,11.315707083033418,11.189269903356609,10.055267876758652,11.231254923121755,11.591189439593148,11.074235777568395,10.021346972099233,11.948065827098496,14.434825311405167,16.997924873749223,20.174699129426
IEV,İŞ PORTFÖY TAŞIMACILIK DEĞİŞKEN FON,2.8253356706514245,1.8756368830224084,4.924381020809492,3.907314539211129,5.057546690020522,5.317298729537793,7.482988566580935,11.31288866878216,11.125264907158233,14.040384160511069,18.609028292581257,21.927764106182515,26.1659177372911,22.108096011661907,19.60716176076523,20.4273171410689,20.066630705729445,None,17.8189198503738,18.1032894927526,15.642490065837155,16.87423581230464,13.79756591177409,12.29871599630526
ITP,İŞ PORTFÖY TEKNOLOJİ KARMA FON,3.9311352801752353,4.860005734398354,8.569151850664479,6.800265273722844,8.584302857510401,9.569979229277592,12.841933706481226,12.900130884626094,13.523295119149791,16.07369241178834,19.265449506300865,23.551757372354803,27.772569344080868,23.579322846143327,21.267875990180247,26.314882747436336,28.531612533483543,None,25.30347501936989,26.9836934800565,25.462911291983414,26.54473521314219,29.694370678453115,26.27576642033577
TMC,İŞ PORTFÖY TEMA DEĞİŞKEN FON,0.7592380695968164,1.070811277951823,2.1299530618927967,2.277882539422265,4.406472311340487,5.720419779940392,7.71345104980645,9.89590215683683,10.347928645142265,11.470356084411813,13.200042346606978,14.266304347826072,15.44358072675673,15.361733608705041,14.793797831388131,16.225155279503106,16.969839037349573,None,16.920505490729017,18.691129364752136,17.959749736025096,18.5482593683677,19.676062868746296,18.53511758650723
TI4,İŞ ASSET MANAGEMENT FIRST VARIABLE FUND,0.6976810448657069,1.2566159222279654,2.128465950877357,2.852849034920999,3.3017617159296178,4.414489948185384,5.95032539879163,6.723678981789656,7.483025223732764,8.272130467072488,9.506839633547184,10.4424629797563,10.387372341807295,10.353651359986493,11.405948845369885,12.168895996821636,11.883006698949373,None,14.756640183876371,15.23373618153951,15.451163717726615,14.682841639956202,15.539435511142626,16.120673135881507
ILZ,İŞ PORTFÖY TEMKİNLİ FON SEPETİ FONU,0.7775013596072516,1.3648739162774581,2.209955996271276,2.906616347475644,3.7371941503829142,4.599005554743611,6.210374853096581,7.244106090897725,7.7716189385439085,8.771053300371964,9.486401408714281,10.26558919345407,11.24180661053406,12.0306910581953,12.524465859086362,13.815505921611043,14.420165667494631,None,15.501163222615396,16.04931329362931,16.388341233984956,16.99364220698588,17.03949599384404,17.172853174607795
EDU,İŞ PORTFÖY TEV EĞİTİME DESTEK SERBEST FON,1.485948841931065,2.2716067269304197,3.539492540775963,3.907529071775971,4.932159298612848,6.296039065405049,7.350149088592678,8.40447670446353,9.294385672215274,10.75832631535129,11.823592548768584,12.610143004810222,13.62708334359913,13.827978132185919,14.124960200342821,15.75415872208449,16.199021905914506,16.645449134408988,16.718759622433627,16.988289011964657,16.908514631287826,17.481499721912044,16.083102883531108,15.951961918171001
TDG,İŞ ASSET MANAGEMENT FOREIGN DEBT INSTRUMENTS FUND,0.5386406171543299,1.0281378189586352,1.8820170888209093,3.0440347412286535,4.281158371408001,4.75980158999797,5.497791508856204,5.910154116705546,6.297163225697484,6.779743188397782,7.631035156795394,8.35722920356471,9.311798300500222,10.02793963896134,11.010706853970607,11.781360227079112,12.527050649033109,None,14.522245207967345,15.069709816097458,15.649753960633694,14.087503468689308,14.246440335088314,14.456780362505247
TMG,İŞ ASSET MANAGEMENT FOREIGN EQUITY FUND,3.502848163067144,2.4021914602391456,5.061424424151794,4.041573404762772,6.9472759127281085,7.980958728043035,11.743436349735543,13.171990436771317,13.399202530784937,15.43208996997607,18.729769905575434,22.43250537042433,26.642577832764232,22.839331009788776,20.879446471812003,26.028179656421536,26.418417186639637,None,21.54060147797609,23.922729805622623,21.548677213521284,21.607323600555816,22.681213033752584,18.43469362182029
IJC,İŞ PORTFÖY YARI İLETKEN TEKNOLOJİLERİ DEĞİŞKEN FON,6.369140936953858,8.410183791143504,12.098419272851608,7.8818662718050065,9.131389786285391,10.536319400675552,15.829452370539343,14.076737567215684,15.208405282588686,18.561597206513323,25.442033588815093,30.296307939535076,30.537600440739165,23.817265100125987,19.008191516493188,20.96037796694641,23.13950018063867,None,21.978701521443732,20.769348764235936,20.663048564251586,23.564866927309623,24.674200219786062,24.01803816227521
IUF,İŞ PORTFÖY YEDİNCİ SERBEST (DÖVİZ-AVRO) FON,0.4406530609402278,0.278972104962251,1.1847733394033781,0.5102080075226136,3.453062719812863,4.1994594059582315,6.434213302148121,5.417025621584844,6.25830133338276,7.532883924181473,9.848101246541097,11.463368641592675,13.793351931795787,14.41010355239536,15.58560698351428,17.686272272547658,18.239549745044823,18.069445901679153,17.426632614388062,18.56433135671321,17.267073111280418,15.940606585028682,16.036671485381138,14.77041905583805
IKP,İŞ PORTFÖY YENİLENEBİLİR ENERJİ KARMA FON,2.4275910558761327,-1.7142356801395933,-1.028962223845375,-2.861866626181349,-0.11072015247282965,1.4334252614370677,4.801211309971326,5.954064932540097,7.484591051806666,7.817350477846054,12.408563945329163,13.937849097097747,15.215412845358351,12.609965616384738,9.866935273382666,14.335448523328154,10.816431792666584,None,6.595221625569614,8.406188708297936,5.908290059040202,6.197069485201378,6.486612794079319,2.9658429823220445
KRC,KARE ASSET MANAGEMENT FIRST BONDS FUND,0.7387496114250216,1.4511168812036241,None,2.823920265780732,3.5954042009063802,4.337039071229712,4.987231771925146,5.8221283134844395,6.523966974109098,7.197618306351185,7.890407739610665,8.553694581280782,9.361786600496274,10.09392486011191,10.777985562325318,11.488646942162143,12.16964612941321,13.072123476047782,13.606087476543005,14.076574244714552,None,15.219391809930144,15.85422274562585,16.454224533367153
KRF,KARE ASSET MANAGEMENT FIRST VARIABLE FUND,0.4987459317908593,1.0646919694438557,None,4.73928121449325,5.626443428894951,6.527198945268646,7.205108921815251,7.820889288735914,8.458445326450494,9.513442959795903,9.548562457125522,10.195389450070728,11.299295444320663,14.879052629585063,16.544793983299304,17.609977700334113,17.816660763858646,19.22172112184544,17.92143845700013,15.126124584434283,None,21.464679225429997,18.484555393496745,19.930230196963407
KUB,KARE ASSET MANAGEMENT SECOND BONDS AND BILLS (FX) FUND,2.259304474066246,3.1489991929198755,5.4028777182307355,5.26981700844902,7.254648067666987,8.631189702158244,11.629938228990945,12.877408311177478,13.843832169630254,15.192915836846192,17.330115464698093,19.019777265745013,21.51597230617425,20.838464212725434,21.306700501322613,23.532870087423273,23.37755396542629,24.57685878991495,23.015172112684436,24.34486355642633,23.622384874653473,23.107197828569532,23.548053829058528,21.941087365653097
KYA,KARE ASSET MANAGEMENT EQUITY FUND (EQUITY-INTENSIVE FUND),1.4009974956104707,2.760936738683949,None,10.498679395755158,7.239875068588367,6.712204619764489,4.0349294261995645,3.3465504060489373,2.3998402052747525,6.343216302511093,4.655077652675053,7.6272883479968465,8.83067130215538,10.925178174942667,6.058566192911006,3.623899357378634,6.290978279418629,11.452375696520916,12.07669837767662,11.13975726001994,None,22.146182324694845,19.56133300802273,23.28362184740263
KPP,KARE PORTFÖY PARA PİYASASI FONU,0.8008062084335468,1.5878860950831037,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
KRS,KARE PORTFÖY SERBEST (DÖVİZ) FON,4.568844933183826,5.163389810587563,8.183645555463189,5.658184126234367,8.120732886230437,9.327055984482262,14.55589341441946,15.787238860895652,16.708515061345945,18.082201949883697,22.18343667453283,25.120063626074447,28.863135154597412,25.11076931143873,24.34898547703426,27.685638983406097,27.34716569929058,27.907527362072816,24.8674225904928,26.098713561553932,24.359247210483108,24.480355458169754,25.67088318688167,22.405957821564606
KRT,KARE PORTFÖY TÜRKİYE ODAKLI SERBEST (DÖVİZ ) FON,0.6829955031437307,1.244371692465434,2.022950506928698,3.2334996089462544,4.449674560694774,5.297307971391355,6.14474393704124,6.674173014085791,7.015950169120772,7.754626688247081,8.733841746802334,9.507234584896542,10.823037669257062,11.756465598774888,12.829258321724529,13.755223322101276,14.55793617084747,16.0897664077211,16.003320475672094,16.486019198036534,16.67252447541219,15.08543348468817,15.748122426458213,15.904131975131698
KZL,KUVEYT TÜRK ASSET MANAGEMENT GOLD PARTICIPATION FUND,-2.7620966482816693,-1.4430212745910755,-0.46322540558807407,0.7802139339636323,0.8419213982501444,4.836513223020969,4.401124220251449,5.103857312526617,7.537362061413012,8.855238900397762,10.672333440774596,None,10.141321547740592,12.476148892315324,16.279865353676403,21.82936641273179,19.52616913146018,18.09593684726421,19.178998262592977,19.20428338213574,19.10392558466868,15.982597683893266,18.2175555181438,18.756029384305727
KAV,KUVEYT TÜRK PORTFÖY ALTINCI KATILIM SERBEST (DÖVİZ-AVRO) FON,0.4975743559999083,0.15999844297828145,1.1384013516565208,0.7689217339369279,3.4353371067812914,4.291254012405141,5.9704307608115945,4.632318419944511,4.989054126177561,6.144177272353415,8.322877823712576,9.836416001653516,11.437985243450347,11.981367494834885,12.212647873108459,14.176288173911471,14.702869258996094,14.933721720525842,14.463727352997724,15.167811288833951,13.977128448715673,12.500296100795822,12.337579900431672,11.300026321228929
KDL,KUVEYT TÜRK PORTFÖY BEŞİNCİ KATILIM SERBEST (DÖVİZ) FON,0.4956846078386957,0.9709426391422313,1.7445503527300832,2.9939969885152946,4.134996237938287,4.580160406591753,5.018775453885109,5.264600883329361,5.4733676858503015,5.99016024202295,6.702989511425204,7.396518582975803,8.232766064704231,8.82557414843113,9.897065610592763,10.680514502279594,11.356034039208437,12.95908954160444,13.420578229319432,13.917067717849585,14.572541384723433,12.82471032762203,12.993756441713778,13.349843298520945
KTR,KUVEYT TÜRK PORTFÖY BİRİNCİ KATILIM SERBEST (TL) FON,0.7461942472112058,1.4940755555519278,2.233460864872786,2.9203602604868784,3.6221393320357933,4.356244870906386,5.096174824571649,5.841714658976163,6.589923170737993,7.3369179538010725,8.081797214984686,8.827397788071707,9.564711431228815,10.29576731472388,11.024410580151423,11.742781393915822,12.445170676626429,13.115592647292626,13.77648578890223,14.44230160647367,15.096446371433919,15.746325023430884,16.4127795734647,17.098022169639766
KTM,KUVEYT TÜRK ASSET MANAGEMENT FIRST PARTICIPATION (TL) FUND,1.4425294704210387,3.4496121856896584,5.604530246967062,6.7283061771667905,5.4762754758700485,5.557156717051946,4.435566781337749,4.153243209019895,3.941195175753066,4.4539686303472115,4.4848062599701946,None,7.061369097207606,6.8667946777206526,5.6919072621048095,4.750684094672632,6.34788629105308,7.7287359842987735,8.082845615488194,7.001090346635324,9.760060624616045,12.404324343944632,10.743060470488505,14.561492555402586
KCV,KUVEYT TÜRK PORTFÖY ÇOKLU VARLIK KATILIM FONU,1.919824539483082,3.5682928502074294,5.820214294525538,6.4292570864068725,5.981516895283862,7.2745526278709365,7.206827681540711,7.295151422264739,7.109983779794442,8.43364056037928,9.282439734806228,None,12.607210934914479,11.746088826345165,11.671100664274572,12.470661810464057,13.330868880787069,14.6933097985947,13.983411393936981,13.178888060935707,16.276106960583416,18.825213353111675,16.62767771144513,19.47811621742149
KTT,KUVEYT TÜRK PORTFÖY DÖRDÜNCÜ KATILIM SERBEST (DÖVİZ) FON,0.5651732562959805,1.043997734963886,1.8359844431035344,2.8741451709395327,4.063569493931283,4.778495934632933,5.814067394119514,6.312247414710279,7.107754943386535,7.690668976921756,8.748800730815542,9.549835946665112,10.900899616781313,11.799033321342165,12.58222371813624,13.564610675558802,14.092099865468752,15.609861189982007,15.835230233218194,16.264894609840834,16.819411132184143,15.322569879811738,15.684078309000974,15.872425235401794
